date,convenience_store,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
2014-07-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,394,Black Rock Spirits,35527,Bakon Vodka,6,750,15.0,22.5,1,22.5
2014-01-21,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,394,Black Rock Spirits,35527,Bakon Vodka,6,750,15.0,22.5,2,45.0
2014-01-21,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,394,Black Rock Spirits,35527,Bakon Vodka,6,750,15.0,22.5,2,45.0
2015-02-18,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
2014-08-06,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
2014-03-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,12,129.48
2014-02-26,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,12,129.48
2014-02-12,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,6,64.74
2014-01-29,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock,6,1750,7.2,10.79,12,129.48
2014-03-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35948,Fleischmann's Royal Vodka 80 Prf,6,1750,6.68,10.27,6,61.62
2014-04-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,35948,Fleischmann's Royal Vodka 80 Prf,6,1750,7.18,10.77,6,64.62
2015-01-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,30,322.8
2014-03-26,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,30,322.8
2014-03-26,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,30,322.8
2014-09-03,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,36,387.36
2014-11-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,36,387.36
2014-07-30,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,18,193.68
2014-07-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,48,516.48
2014-10-29,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,24,258.24
2014-07-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,24,258.24
2014-02-26,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,36,387.36
2014-10-22,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,24,258.24
2014-04-02,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,600,6456.0
2014-03-26,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
2014-03-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
2014-03-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
2014-04-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,12,134.52
2014-06-11,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,12,134.52
2014-04-09,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,12,134.52
2014-01-29,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
2014-01-15,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,12,134.52
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,421,Sazerac Co. Inc.,36978,Nikolai Vodka,6,1750,6.92,10.38,6,62.28
2015-01-21,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37338,UV Vodka PET,6,1750,10.99,16.49,6,98.94
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37338,UV Vodka PET,6,1750,10.99,16.49,300,4947.0
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,12,136.8
2014-05-14,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,12,136.8
2014-03-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-03-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-11-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-04-30,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-03-05,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-07-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,12,136.8
2014-02-26,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-04-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2014-06-25,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,12,136.8
2014-01-29,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,12,136.8
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,12,153.0
2014-07-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-10-22,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,12,153.0
2014-04-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-06-16,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-05-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5
2014-04-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,12,153.0
2014-04-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,12,153.0
2014-05-07,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,306,Mississippi River Distilling Co.,37642,River Pilot Vodka,6,750,12.81,19.21,2,38.42
2015-02-18,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-05-14,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-11-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-07-30,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,18,192.06
2014-04-30,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-10-29,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-02-19,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-06-23,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,12,128.04
2014-04-09,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
2014-09-03,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,37998,Smirnoff Vodka 80 Prf,6,1750,14.75,22.13,6,132.78
2014-05-21,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.12,6,132.72
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.12,6,132.72
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.12,6,132.72
2014-10-22,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.13,6,132.78
2014-02-24,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.12,6,132.72
2014-02-05,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031080,80 PROOF VODKA,260,Diageo Americas,38008,Smirnoff Vodka 80 Prf Pet,6,1750,14.75,22.12,6,132.72
2014-08-06,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,417,Savvy Distillers LP,40151,Deep Eddy Cranberry Mini,6,600,4.84,7.26,1,7.26
2014-07-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,417,Savvy Distillers LP,40330,Deep Eddy Sweet Tea Mini,6,600,4.84,7.26,2,14.52
2014-02-19,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40390,UV Candy Bar Mini,6,500,4.89,7.34,1,7.34
2014-09-24,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40399,UV Peach Mini,6,500,4.72,7.08,2,14.16
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40407,UV Salty Watermelon Mini,6,500,4.94,7.41,1,7.41
2014-01-22,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40621,UV Chocolate Cake Mini,6,500,4.89,7.34,1,7.34
2014-05-28,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41625,Uv Grape Vodka,6,1750,10.64,15.96,6,95.76
2014-10-29,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41692,Uv Blue (raspberry) Vodka,6,1750,10.49,15.99,6,95.94
2014-03-12,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41783,Uv Blue Raspberry Vodka Mini,6,500,4.89,7.34,2,14.68
2014-03-19,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41857,Uv Cherry Red Vodka Mini,6,500,4.89,7.34,1,7.34
2014-10-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41857,Uv Cherry Red Vodka Mini,6,500,4.89,7.34,1,7.34
2014-02-05,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41857,Uv Cherry Red Vodka Mini,6,500,4.89,7.34,1,7.34
2014-11-24,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42002,Uv Cake Vodka,6,500,4.89,7.34,1,7.34
2014-07-30,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42002,Uv Cake Vodka,6,500,4.89,7.34,1,7.34
2014-07-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1031200,FLAVORED VODKA,380,Phillips Beverage Company,42002,Uv Cake Vodka,6,500,4.89,7.34,1,7.34
2015-02-04,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1062310,SPICED RUM,259,Heaven Hill Brands,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,6,103.98
2014-08-13,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,12,207.96
2014-10-01,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,120,2079.6
2014-02-26,,2505,Hy-vee Wine and Spirits / B,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43038,Bacardi Gold Rum,6,1750,12.67,20.0,2,40.0
2014-09-17,,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,"1111 8TH ST
BOONE 50036
(42.063838574000044, -93.875920317999942)",8,Boone,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43120,Bacardi Superior PET,6,1750,15.0,22.5,6,135.0
